content_id,user_id,event_type,event_ts,duration_ms,device,raw_payload
f7b0d6a5-d881-4571-be35-41c025feef51,9d311afa-6124-49e7-b88e-bfd653fdbecc,finish,2026-01-11T18:48:18.762213Z,960991,ios,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
f7b0d6a5-d881-4571-be35-41c025feef51,17eb2dd5-c43f-421e-b439-8624b8fed5fb,click,2026-01-11T18:45:18.762222Z,,web-safari,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
f7b0d6a5-d881-4571-be35-41c025feef51,d388c5b2-8e70-496d-911d-e924c50031c2,pause,2026-01-11T18:25:18.762231Z,613605,web-chrome,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
f7b0d6a5-d881-4571-be35-41c025feef51,7036935d-3141-43c5-bebc-a0634ab7e502,click,2026-01-11T18:31:18.762239Z,,ios,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
f7b0d6a5-d881-4571-be35-41c025feef51,2bc01e5a-8437-479a-92e5-20a8ae02c51b,play,2026-01-11T18:06:18.762248Z,863336,web-chrome,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
f7b0d6a5-d881-4571-be35-41c025feef51,9f18439c-60d7-488e-8723-221d1016f2c1,finish,2026-01-11T18:38:18.762257Z,150297,web-chrome,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
f7b0d6a5-d881-4571-be35-41c025feef51,538ed76f-6505-4835-a219-924c893aeefc,play,2026-01-11T18:46:18.762266Z,157898,ios,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
f7b0d6a5-d881-4571-be35-41c025feef51,d59ec6aa-69c5-432c-b1fa-c77ebd25c16a,finish,2026-01-11T18:40:18.762275Z,916459,ios,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
f7b0d6a5-d881-4571-be35-41c025feef51,db71f12d-79c9-493c-94a4-cc47e0869193,pause,2026-01-11T17:58:18.762283Z,,android,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
f7b0d6a5-d881-4571-be35-41c025feef51,4d6b4727-0172-413b-815c-05a57a913d49,play,2026-01-11T18:28:18.762292Z,254295,web-chrome,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
f7b0d6a5-d881-4571-be35-41c025feef51,9b99a34c-ef19-4aa7-9c12-2a9f9f57d9e3,click,2026-01-11T18:11:18.762309Z,,ios,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
f7b0d6a5-d881-4571-be35-41c025feef51,25c9ec7a-b5c8-4a47-8f0d-2dd8ec4b3206,pause,2026-01-11T18:09:18.762318Z,119167,android,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
f7b0d6a5-d881-4571-be35-41c025feef51,6eedd6cf-6422-4af6-ba77-051adfa3be63,play,2026-01-11T18:27:18.762327Z,355243,android,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
f7b0d6a5-d881-4571-be35-41c025feef51,42b9a471-0f7c-44a7-bf26-1032e9178021,pause,2026-01-11T18:23:18.762337Z,595983,web-safari,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
f7b0d6a5-d881-4571-be35-41c025feef51,54df5ec3-e493-4320-9001-4265e4d30d5d,play,2026-01-11T18:29:18.762346Z,955715,web-chrome,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
f7b0d6a5-d881-4571-be35-41c025feef51,d8308b13-4635-44dd-814f-71b54b43d8dc,finish,2026-01-11T18:53:18.762355Z,26523,web-safari,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
f7b0d6a5-d881-4571-be35-41c025feef51,4abd0707-8160-4a8d-9194-0b1d414d114d,click,2026-01-11T18:27:18.762364Z,,web-chrome,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
f7b0d6a5-d881-4571-be35-41c025feef51,b85b4838-f9fc-4911-b6d8-f79c7968b5ed,pause,2026-01-11T18:53:18.762372Z,200547,web-chrome,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
f7b0d6a5-d881-4571-be35-41c025feef51,eeac4081-a4da-43fb-be8f-d14802c94699,click,2026-01-11T18:37:18.762381Z,,android,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
f7b0d6a5-d881-4571-be35-41c025feef51,eec388fe-b8ef-42b7-9d7e-076ec8d87266,pause,2026-01-11T18:25:18.762390Z,419471,web-chrome,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
f7b0d6a5-d881-4571-be35-41c025feef51,0b39f0f4-2e28-4edf-8389-541ead71caad,pause,2026-01-11T17:55:18.762399Z,205377,android,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
f7b0d6a5-d881-4571-be35-41c025feef51,19bf2ff7-8eab-42d2-96ec-87bd959b2bc4,play,2026-01-11T18:44:18.762408Z,,web-chrome,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
f7b0d6a5-d881-4571-be35-41c025feef51,5edd499a-0847-49d6-8798-585a27a16788,pause,2026-01-11T18:01:18.762417Z,427891,android,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
f7b0d6a5-d881-4571-be35-41c025feef51,5d87a05b-b636-4770-890a-6a12a5f7aa76,finish,2026-01-11T18:40:18.762426Z,141084,ios,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
dae31914-2e0c-429d-8e58-6d5b6df85a0c,7c94dffe-232f-4269-8863-6edea44aee7d,finish,2026-01-11T18:13:18.762435Z,257759,web-chrome,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
dae31914-2e0c-429d-8e58-6d5b6df85a0c,fb7918d1-aeb9-49d4-a345-25ed1b94d588,finish,2026-01-11T18:20:18.762446Z,,web-safari,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
dae31914-2e0c-429d-8e58-6d5b6df85a0c,f0b53eb0-3b0c-4230-9ac2-8bdeffd0a4fa,play,2026-01-11T18:02:18.762456Z,920694,ios,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
dae31914-2e0c-429d-8e58-6d5b6df85a0c,76a3d656-bd64-4d0d-9845-31ade91487c8,click,2026-01-11T18:14:18.762465Z,,web-chrome,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
dae31914-2e0c-429d-8e58-6d5b6df85a0c,e1a9dca3-a78b-4c7d-a531-c91dd868afb2,finish,2026-01-11T18:50:18.762475Z,,web-safari,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
dae31914-2e0c-429d-8e58-6d5b6df85a0c,3cd01145-4ad6-44b4-abac-30f560cc5b3f,click,2026-01-11T18:39:18.762483Z,,ios,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
dae31914-2e0c-429d-8e58-6d5b6df85a0c,163bd0fa-2a22-4a1d-aca6-24aee84e0183,finish,2026-01-11T18:25:18.762492Z,674518,android,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
dae31914-2e0c-429d-8e58-6d5b6df85a0c,e86743f5-6ca3-476e-a38a-7f21222ef7af,play,2026-01-11T18:18:18.762501Z,489839,android,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
dae31914-2e0c-429d-8e58-6d5b6df85a0c,5b36903d-16ee-4b27-8d8d-1a06523e0e12,pause,2026-01-11T18:13:18.762510Z,778715,web-chrome,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
dae31914-2e0c-429d-8e58-6d5b6df85a0c,b4a6c8c3-1b05-45b9-946e-205e449c8849,pause,2026-01-11T18:55:18.762520Z,,web-chrome,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
dae31914-2e0c-429d-8e58-6d5b6df85a0c,4fd5d636-2caf-46d5-adb0-cbd288e050d0,click,2026-01-11T18:15:18.762528Z,,ios,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
dae31914-2e0c-429d-8e58-6d5b6df85a0c,8b221656-6766-44a1-9081-254b90bf6ad9,finish,2026-01-11T17:56:18.762544Z,336753,web-safari,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
dae31914-2e0c-429d-8e58-6d5b6df85a0c,f708188c-3c68-4398-85a2-730857fdec8d,click,2026-01-11T18:26:18.762553Z,,android,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
dae31914-2e0c-429d-8e58-6d5b6df85a0c,f15be691-2fc8-45e6-8791-0444fc107074,click,2026-01-11T18:04:18.762562Z,,web-safari,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
dae31914-2e0c-429d-8e58-6d5b6df85a0c,6930edb4-4cd1-42f2-9fff-9d0f59ed115f,pause,2026-01-11T18:25:18.762571Z,960353,web-safari,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
dae31914-2e0c-429d-8e58-6d5b6df85a0c,15f2980e-6121-4cf3-bcd2-88aa1709d4c1,pause,2026-01-11T18:19:18.762580Z,1003356,web-safari,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
dae31914-2e0c-429d-8e58-6d5b6df85a0c,3fa701c7-bebc-4407-a852-838285433e10,play,2026-01-11T18:39:18.762589Z,982505,ios,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
dae31914-2e0c-429d-8e58-6d5b6df85a0c,04ab8979-1e90-4eed-9892-01f211eba8db,play,2026-01-11T18:49:18.762599Z,107838,android,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
dae31914-2e0c-429d-8e58-6d5b6df85a0c,074b65df-41f2-41d8-a980-7ee5e44cd9a0,finish,2026-01-11T18:21:18.762608Z,561619,web-safari,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
dae31914-2e0c-429d-8e58-6d5b6df85a0c,d9970ce6-247e-411a-9701-11a05fc7fd4d,finish,2026-01-11T18:38:18.762617Z,719456,web-safari,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
dae31914-2e0c-429d-8e58-6d5b6df85a0c,71e13893-4e5e-4091-bc5c-8adddc7ad244,click,2026-01-11T17:59:18.762626Z,,web-chrome,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
dae31914-2e0c-429d-8e58-6d5b6df85a0c,a27a8459-65f5-4648-a68d-8f19246f344a,click,2026-01-11T18:08:18.762635Z,,android,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
dae31914-2e0c-429d-8e58-6d5b6df85a0c,26dbd0b2-1422-4dea-ab7c-7d280d54f921,pause,2026-01-11T18:33:18.762644Z,238854,web-chrome,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
dae31914-2e0c-429d-8e58-6d5b6df85a0c,6104df08-4f7f-4e0e-b7da-d1c69e14831b,pause,2026-01-11T18:36:18.762653Z,197466,android,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
dae31914-2e0c-429d-8e58-6d5b6df85a0c,80fccf1a-37b1-448c-9c08-1c9d1c8659cc,finish,2026-01-11T18:27:18.762662Z,1150349,web-chrome,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
dae31914-2e0c-429d-8e58-6d5b6df85a0c,a73675b4-379a-4a40-967e-0706dc5de806,finish,2026-01-11T18:42:18.762671Z,1104579,web-chrome,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
dae31914-2e0c-429d-8e58-6d5b6df85a0c,227079c4-6b09-42ac-b60f-630ac292fc4a,play,2026-01-11T18:48:18.762680Z,162771,web-chrome,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
dae31914-2e0c-429d-8e58-6d5b6df85a0c,3dacbf11-0df6-418a-b148-2d0f8e42df04,pause,2026-01-11T18:38:18.762689Z,849268,web-safari,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
dae31914-2e0c-429d-8e58-6d5b6df85a0c,d55b2967-44c9-4535-b424-45188fcf54c7,finish,2026-01-11T17:55:18.762698Z,,android,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
dae31914-2e0c-429d-8e58-6d5b6df85a0c,385be124-85ec-4acf-ad93-375adf9cd11c,pause,2026-01-11T18:53:18.762706Z,,web-safari,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
dae31914-2e0c-429d-8e58-6d5b6df85a0c,edb3dbca-c417-4a32-8d64-1a133e134253,play,2026-01-11T18:27:18.762715Z,842175,web-safari,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
dae31914-2e0c-429d-8e58-6d5b6df85a0c,b88b9a21-4a7d-4c09-9e4f-1886b3638cc9,finish,2026-01-11T18:45:18.762724Z,549087,ios,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
dae31914-2e0c-429d-8e58-6d5b6df85a0c,ca55880e-efcb-4b5f-81d9-9bc877e8ab39,click,2026-01-11T18:29:18.762733Z,,ios,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
dae31914-2e0c-429d-8e58-6d5b6df85a0c,a4a29a49-8a7b-4d06-9f8c-08b5bbbbdf0a,click,2026-01-11T17:58:18.762741Z,,ios,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
dae31914-2e0c-429d-8e58-6d5b6df85a0c,518bc10c-d70c-4dcf-8efa-866c251ef386,play,2026-01-11T18:55:18.762749Z,665975,web-chrome,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
dae31914-2e0c-429d-8e58-6d5b6df85a0c,7f7f8e33-f34f-4815-b3fc-76f043160128,click,2026-01-11T18:43:18.762758Z,,android,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
dae31914-2e0c-429d-8e58-6d5b6df85a0c,5bcb2352-e129-4672-b30e-87742899ff46,pause,2026-01-11T18:16:18.762772Z,261837,web-safari,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
dae31914-2e0c-429d-8e58-6d5b6df85a0c,316c9ead-3a57-431d-a7f6-cc804ea85b60,finish,2026-01-11T18:28:18.762781Z,395648,web-safari,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
dae31914-2e0c-429d-8e58-6d5b6df85a0c,304fe995-24c8-4dd2-90b8-859c8cd0eb17,pause,2026-01-11T18:00:18.762792Z,1065305,web-chrome,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
dae31914-2e0c-429d-8e58-6d5b6df85a0c,3375515b-2a77-4982-9479-2fd14e97a91c,pause,2026-01-11T18:25:18.762804Z,463147,web-chrome,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
4352e91f-5c45-47d2-b418-b06908bbfb4e,75464aa2-f7de-454f-a36d-80c0d017fcec,pause,2026-01-11T18:17:18.762815Z,4904,android,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
4352e91f-5c45-47d2-b418-b06908bbfb4e,07947697-88c2-4edf-844e-d27aadd547d9,play,2026-01-11T18:46:18.762827Z,899508,web-chrome,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
4352e91f-5c45-47d2-b418-b06908bbfb4e,b84e2482-8d01-40e1-88a3-8df252be9f0e,finish,2026-01-11T18:35:18.762837Z,354072,web-safari,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
4352e91f-5c45-47d2-b418-b06908bbfb4e,f4369e51-90bc-4f35-8ec6-f27a923f4459,pause,2026-01-11T18:46:18.762847Z,241871,web-chrome,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
4352e91f-5c45-47d2-b418-b06908bbfb4e,32ea5273-8325-489c-9805-9f059e4529f6,finish,2026-01-11T18:01:18.762856Z,1028746,web-safari,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
4352e91f-5c45-47d2-b418-b06908bbfb4e,7109debe-ae80-4e3e-9a6b-4d853bfb93e4,play,2026-01-11T18:47:18.762866Z,41446,web-chrome,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
4352e91f-5c45-47d2-b418-b06908bbfb4e,444bf724-a45f-4db4-9b17-e4141c28ebdf,pause,2026-01-11T18:00:18.762875Z,347697,web-safari,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
4352e91f-5c45-47d2-b418-b06908bbfb4e,2c60d55e-cf04-44c6-a331-82d60a1db7bb,finish,2026-01-11T18:13:18.762885Z,528046,web-safari,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
4352e91f-5c45-47d2-b418-b06908bbfb4e,028534cc-4019-49aa-bff4-3ee7130e7e96,pause,2026-01-11T18:46:18.762894Z,,web-safari,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
4352e91f-5c45-47d2-b418-b06908bbfb4e,bb84f5b6-e28c-4e25-b8dc-d220d3454cbd,finish,2026-01-11T17:57:18.762904Z,,android,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
4352e91f-5c45-47d2-b418-b06908bbfb4e,352ee32b-bb06-4624-b682-45a09ada1e56,click,2026-01-11T18:12:18.762913Z,,ios,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
4352e91f-5c45-47d2-b418-b06908bbfb4e,aea49d7e-70b6-4882-a055-b9f5f5bca22a,pause,2026-01-11T18:49:18.762921Z,172720,web-safari,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
4352e91f-5c45-47d2-b418-b06908bbfb4e,eb9323a1-88b3-4654-b906-41733a8871ca,pause,2026-01-11T18:45:18.762930Z,409052,ios,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
4352e91f-5c45-47d2-b418-b06908bbfb4e,4fdde238-5b81-4e50-b106-0b6881ba612f,play,2026-01-11T18:26:18.762940Z,1006087,ios,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": true}"
4352e91f-5c45-47d2-b418-b06908bbfb4e,17fc49df-5867-4b2c-ab3c-0daba8f9788f,play,2026-01-11T18:34:18.762949Z,267103,ios,"{""country"": ""SA"", ""city"": ""Riyadh"", ""language"": ""ar"", ""user_type"": ""registered"", ""is_subscribed"": true, ""trial_user"": false, ""autoplay"": false, ""is_background_play"": false}"
