event_id,content_id,user_id,event_type,event_ts,duration_ms,device,raw_payload,content_type,length_seconds,engagement_seconds,engagement_pct
6093,4352e91f-5c45-47d2-b418-b06908bbfb4e,eb9323a1-88b3-4654-b906-41733a8871ca,pause,2026-01-11 18:45:18.762930+00:00,409052.0,ios,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,1038,409.052,0.39
6094,4352e91f-5c45-47d2-b418-b06908bbfb4e,4fdde238-5b81-4e50-b106-0b6881ba612f,play,2026-01-11 18:26:18.762940+00:00,1006087.0,ios,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,1038,1006.087,0.97
6095,4352e91f-5c45-47d2-b418-b06908bbfb4e,17fc49df-5867-4b2c-ab3c-0daba8f9788f,play,2026-01-11 18:34:18.762949+00:00,267103.0,ios,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",video,1038,267.103,0.26
6096,4352e91f-5c45-47d2-b418-b06908bbfb4e,acfc885d-25b9-474f-8fd0-e260c22709e5,finish,2026-01-11 18:01:18.762958+00:00,224500.0,android,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",video,1038,224.5,0.22
6097,4352e91f-5c45-47d2-b418-b06908bbfb4e,5faf7518-c5f9-4c8e-98c9-354f2bb78d24,pause,2026-01-11 18:41:18.762967+00:00,453116.0,web-safari,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",video,1038,453.116,0.44
6098,4352e91f-5c45-47d2-b418-b06908bbfb4e,f9c73533-72f7-4658-96c6-a7430715cc12,pause,2026-01-11 18:03:18.762977+00:00,260366.0,android,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,1038,260.366,0.25
6099,4352e91f-5c45-47d2-b418-b06908bbfb4e,d8061213-0c41-45a7-aaf3-af80e12e2602,play,2026-01-11 18:31:18.762986+00:00,725036.0,web-safari,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",video,1038,725.036,0.7
6100,4352e91f-5c45-47d2-b418-b06908bbfb4e,d2bb9716-192a-4742-887e-ffb0fbf0c751,finish,2026-01-11 18:34:18.762995+00:00,895810.0,ios,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",video,1038,895.81,0.86
6101,4352e91f-5c45-47d2-b418-b06908bbfb4e,33e67f86-aa63-4c97-a7f1-98e4fd3ac4d5,pause,2026-01-11 18:12:18.763004+00:00,142633.0,ios,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",video,1038,142.633,0.14
6102,4352e91f-5c45-47d2-b418-b06908bbfb4e,5b05a055-91c8-4a59-97fa-cbd548158ffd,play,2026-01-11 18:13:18.763020+00:00,126400.0,web-chrome,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",video,1038,126.4,0.12
6103,4352e91f-5c45-47d2-b418-b06908bbfb4e,2e6ee510-4853-4750-9900-5d3486714a61,click,2026-01-11 18:28:18.763031+00:00,,ios,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",video,1038,,
6104,4352e91f-5c45-47d2-b418-b06908bbfb4e,693d0390-e94f-4224-b717-d6603b6da4f9,click,2026-01-11 17:56:18.763042+00:00,,web-safari,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",video,1038,,
6105,4352e91f-5c45-47d2-b418-b06908bbfb4e,8b6f0c2e-caa4-4ba7-8af0-e3a61ba21a58,click,2026-01-11 18:36:18.763054+00:00,,web-chrome,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",video,1038,,
6106,4352e91f-5c45-47d2-b418-b06908bbfb4e,21fbd5ac-d7de-4d03-b3de-b819524bc7d3,pause,2026-01-11 18:15:18.763063+00:00,1031052.0,android,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",video,1038,1031.052,0.99
6107,4352e91f-5c45-47d2-b418-b06908bbfb4e,572fb7e9-594e-4fb3-962f-f69f0d8cb7e8,play,2026-01-11 18:21:18.763073+00:00,887207.0,web-safari,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,1038,887.207,0.85
6108,4352e91f-5c45-47d2-b418-b06908bbfb4e,9cab2d35-c5cf-4d54-81c8-eda339756604,click,2026-01-11 18:11:18.763082+00:00,,web-safari,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",video,1038,,
6109,4352e91f-5c45-47d2-b418-b06908bbfb4e,8b569b2c-0cc9-4627-b01e-0f2ac9310ad9,pause,2026-01-11 18:11:18.763091+00:00,889053.0,ios,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",video,1038,889.053,0.86
6110,4352e91f-5c45-47d2-b418-b06908bbfb4e,9a75a620-028f-4d76-b440-90bd98e2def2,pause,2026-01-11 18:24:18.763101+00:00,643569.0,ios,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",video,1038,643.569,0.62
6111,4352e91f-5c45-47d2-b418-b06908bbfb4e,ea33a504-e20c-4433-99ba-32b9ac78fb16,play,2026-01-11 18:40:18.763111+00:00,242541.0,ios,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,1038,242.541,0.23
6112,4352e91f-5c45-47d2-b418-b06908bbfb4e,08c91653-e39c-4954-8e2c-d6cfc8d317a6,play,2026-01-11 18:39:18.763120+00:00,190639.0,android,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,1038,190.639,0.18
6113,4352e91f-5c45-47d2-b418-b06908bbfb4e,9d6348a7-0a6d-4884-afc0-ad5e2a2ed29b,play,2026-01-11 18:15:18.763130+00:00,1015032.0,web-safari,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",video,1038,1015.032,0.98
6114,4352e91f-5c45-47d2-b418-b06908bbfb4e,75d12028-e716-4123-9355-a6f8498b8ff1,play,2026-01-11 18:36:18.763139+00:00,227273.0,web-chrome,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",video,1038,227.273,0.22
6115,4352e91f-5c45-47d2-b418-b06908bbfb4e,50827d53-f5bf-4f3d-9941-22b603eb23ad,play,2026-01-11 18:49:18.763149+00:00,135353.0,ios,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,1038,135.353,0.13
6116,4352e91f-5c45-47d2-b418-b06908bbfb4e,6887016e-0440-46ba-a240-b1f494eb933b,pause,2026-01-11 18:25:18.763158+00:00,988866.0,android,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,1038,988.866,0.95
6117,4352e91f-5c45-47d2-b418-b06908bbfb4e,719f4343-e380-45ae-8ab0-dcd5527b44ec,pause,2026-01-11 17:55:18.763167+00:00,571803.0,web-chrome,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,1038,571.803,0.55
6118,4352e91f-5c45-47d2-b418-b06908bbfb4e,8665d264-adc0-418f-b89d-71666d2509b9,pause,2026-01-11 17:56:18.763177+00:00,423060.0,web-safari,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",video,1038,423.06,0.41
6119,4352e91f-5c45-47d2-b418-b06908bbfb4e,d79efc3c-ec25-4b69-aae0-be05e5de03df,play,2026-01-11 18:37:18.763186+00:00,550582.0,web-chrome,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",video,1038,550.582,0.53
6120,4352e91f-5c45-47d2-b418-b06908bbfb4e,43740a5a-4285-4240-8673-8b897504c7a6,click,2026-01-11 18:34:18.763195+00:00,,ios,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",video,1038,,
6121,419c14e6-c55b-4065-bb86-a9ceeed4362e,5b9e4108-207d-4226-a95d-789f40ae2a43,pause,2026-01-11 18:21:18.763204+00:00,2016051.0,web-chrome,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",podcast,2629,2016.051,0.77
6122,419c14e6-c55b-4065-bb86-a9ceeed4362e,a124226d-faad-449f-86e9-899b51f9c107,pause,2026-01-11 18:42:18.763214+00:00,817936.0,android,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",podcast,2629,817.936,0.31
6123,419c14e6-c55b-4065-bb86-a9ceeed4362e,f012936b-f535-4de1-a967-a2ebab5e65df,pause,2026-01-11 18:29:18.763223+00:00,786540.0,web-chrome,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",podcast,2629,786.54,0.3
6124,419c14e6-c55b-4065-bb86-a9ceeed4362e,4b4e20b5-1412-46cf-ab49-358377bb51e0,pause,2026-01-11 18:53:18.763233+00:00,694229.0,web-safari,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",podcast,2629,694.229,0.26
6125,419c14e6-c55b-4065-bb86-a9ceeed4362e,c60d4ef6-55ef-48a3-a0a6-6646bc684688,play,2026-01-11 18:04:18.763243+00:00,1894430.0,android,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",podcast,2629,1894.43,0.72
6126,419c14e6-c55b-4065-bb86-a9ceeed4362e,778add46-14f6-4dab-9ca0-b81c83c6c9b6,click,2026-01-11 18:22:18.763252+00:00,,ios,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",podcast,2629,,
6127,419c14e6-c55b-4065-bb86-a9ceeed4362e,be73f88b-b270-413c-b595-b3de0d459eb6,pause,2026-01-11 18:04:18.763277+00:00,2535920.0,web-chrome,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",podcast,2629,2535.92,0.96
6128,419c14e6-c55b-4065-bb86-a9ceeed4362e,efa3115c-319d-4741-9622-3c80c161395f,finish,2026-01-11 18:05:18.763290+00:00,2241028.0,web-safari,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",podcast,2629,2241.028,0.85
6129,419c14e6-c55b-4065-bb86-a9ceeed4362e,2b320dfd-91ce-482d-b847-40e0828839f9,play,2026-01-11 18:28:18.763300+00:00,458082.0,ios,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",podcast,2629,458.082,0.17
6130,419c14e6-c55b-4065-bb86-a9ceeed4362e,bf7a25b5-9d41-4c35-ae3c-52e609c39758,click,2026-01-11 18:09:18.763309+00:00,,ios,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",podcast,2629,,
6131,419c14e6-c55b-4065-bb86-a9ceeed4362e,42252a7a-a8ff-4c36-b7af-6a0706deba6d,play,2026-01-11 18:15:18.763318+00:00,662865.0,ios,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",podcast,2629,662.865,0.25
6132,419c14e6-c55b-4065-bb86-a9ceeed4362e,71bd3e8d-cd28-401a-b38c-70067d8e9641,click,2026-01-11 18:18:18.763327+00:00,,android,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",podcast,2629,,
6133,419c14e6-c55b-4065-bb86-a9ceeed4362e,c5077820-b2ba-47bd-aef7-611c48b626d4,finish,2026-01-11 18:09:18.763335+00:00,224412.0,web-safari,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",podcast,2629,224.412,0.09
6134,419c14e6-c55b-4065-bb86-a9ceeed4362e,ffa18a4b-2b58-4523-ba5c-5b62b0a2db93,click,2026-01-11 18:10:18.763345+00:00,,android,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",podcast,2629,,
6135,419c14e6-c55b-4065-bb86-a9ceeed4362e,ae4d3f9c-01ae-486c-a6e2-80ef4c3b5f50,pause,2026-01-11 18:23:18.763353+00:00,,web-safari,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",podcast,2629,,
6136,419c14e6-c55b-4065-bb86-a9ceeed4362e,feae68e4-07ba-46f7-8e80-6a3017c35052,play,2026-01-11 17:59:18.763362+00:00,,android,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",podcast,2629,,
6137,419c14e6-c55b-4065-bb86-a9ceeed4362e,b082a1c9-dc89-4c16-b2c3-d45583aef615,finish,2026-01-11 18:51:18.763370+00:00,,android,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",podcast,2629,,
6138,419c14e6-c55b-4065-bb86-a9ceeed4362e,275982cc-ba9d-4a54-bcc2-7f4fabeda50f,click,2026-01-11 18:29:18.763378+00:00,,ios,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",podcast,2629,,
6139,419c14e6-c55b-4065-bb86-a9ceeed4362e,a51bd5ab-f881-4170-80a8-d92e32ef1a80,pause,2026-01-11 17:59:18.763387+00:00,2560527.0,web-chrome,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",podcast,2629,2560.527,0.97
6140,419c14e6-c55b-4065-bb86-a9ceeed4362e,b6889e18-637f-4394-a2d1-2ff14ed5f4ab,click,2026-01-11 18:38:18.763396+00:00,,android,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",podcast,2629,,
6141,419c14e6-c55b-4065-bb86-a9ceeed4362e,8dcddb19-5a9c-49c3-8c4c-1d4062e6b7f1,finish,2026-01-11 18:12:18.763404+00:00,1899795.0,ios,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",podcast,2629,1899.795,0.72
6142,419c14e6-c55b-4065-bb86-a9ceeed4362e,3e37ddae-8ce6-4983-b42b-d2007873c3a7,click,2026-01-11 17:59:18.763413+00:00,,ios,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",podcast,2629,,
6143,419c14e6-c55b-4065-bb86-a9ceeed4362e,ce82c765-8d4e-4b19-80a4-34fe74859e1b,click,2026-01-11 18:02:18.763422+00:00,,web-chrome,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",podcast,2629,,
6144,419c14e6-c55b-4065-bb86-a9ceeed4362e,aab285ec-f60f-4bbc-aae6-260691ca60cc,click,2026-01-11 18:12:18.763430+00:00,,ios,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",podcast,2629,,
6145,419c14e6-c55b-4065-bb86-a9ceeed4362e,ecac6a55-f94f-4c38-9c89-2b617b67d61a,play,2026-01-11 18:25:18.763438+00:00,2338705.0,ios,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",podcast,2629,2338.705,0.89
6146,419c14e6-c55b-4065-bb86-a9ceeed4362e,5ad0584c-b256-4c1c-9b5c-a44299b63179,click,2026-01-11 18:27:18.763448+00:00,,web-safari,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",podcast,2629,,
6147,419c14e6-c55b-4065-bb86-a9ceeed4362e,57e0cf8c-5ec8-4d3f-a688-8206fbddb337,finish,2026-01-11 18:16:18.763456+00:00,22739.0,web-safari,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",podcast,2629,22.739,0.01
6148,419c14e6-c55b-4065-bb86-a9ceeed4362e,331c4ec2-e0e5-43cb-a4c9-fd8d34b15efb,pause,2026-01-11 17:57:18.763465+00:00,1156904.0,ios,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",podcast,2629,1156.904,0.44
6149,419c14e6-c55b-4065-bb86-a9ceeed4362e,ce40fc43-2878-499c-a85b-f22136851e7d,finish,2026-01-11 18:17:18.763474+00:00,1699275.0,web-safari,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",podcast,2629,1699.275,0.65
6150,419c14e6-c55b-4065-bb86-a9ceeed4362e,f3bfb9e5-4e82-4cbd-a409-6ffc8c4d168c,click,2026-01-11 18:21:18.763483+00:00,,ios,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",podcast,2629,,
6151,419c14e6-c55b-4065-bb86-a9ceeed4362e,996bbcfd-9ac4-49d8-b3d0-e09482d901f6,play,2026-01-11 18:14:18.763491+00:00,1450342.0,web-chrome,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",podcast,2629,1450.342,0.55
6152,419c14e6-c55b-4065-bb86-a9ceeed4362e,e1edce48-353d-4de7-aeee-b10c9a633ed4,play,2026-01-11 18:48:18.763512+00:00,1738245.0,android,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",podcast,2629,1738.245,0.66
6153,419c14e6-c55b-4065-bb86-a9ceeed4362e,aa86e226-9742-4cdb-b915-38d9badcc314,finish,2026-01-11 18:45:18.763523+00:00,2317105.0,web-chrome,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",podcast,2629,2317.105,0.88
6154,419c14e6-c55b-4065-bb86-a9ceeed4362e,a29a8a64-ae3a-4994-903c-149bcacabda8,pause,2026-01-11 18:45:18.763533+00:00,503502.0,web-chrome,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",podcast,2629,503.502,0.19
6155,419c14e6-c55b-4065-bb86-a9ceeed4362e,9953bcb4-062e-4b7b-a7ce-41366ea22d73,pause,2026-01-11 18:54:18.763542+00:00,1600526.0,web-safari,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",podcast,2629,1600.526,0.61
6156,419c14e6-c55b-4065-bb86-a9ceeed4362e,93ce866f-93e7-42b7-9c37-64b01f069297,finish,2026-01-11 18:45:18.763551+00:00,1479112.0,ios,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",podcast,2629,1479.112,0.56
6157,419c14e6-c55b-4065-bb86-a9ceeed4362e,4f4e7b32-8b54-4c9c-b59a-afee00797d2d,play,2026-01-11 18:42:18.763559+00:00,1330039.0,web-safari,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",podcast,2629,1330.039,0.51
6158,419c14e6-c55b-4065-bb86-a9ceeed4362e,13576b45-3021-452b-a87e-3356289843b4,pause,2026-01-11 18:16:18.763568+00:00,,ios,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",podcast,2629,,
6159,419c14e6-c55b-4065-bb86-a9ceeed4362e,c09705dd-191c-409d-b158-b8cd1f5081c7,click,2026-01-11 18:09:18.763577+00:00,,android,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",podcast,2629,,
6160,419c14e6-c55b-4065-bb86-a9ceeed4362e,805a62de-1662-4d1b-9f92-a37f62590de6,pause,2026-01-11 18:16:18.763586+00:00,,android,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",podcast,2629,,
6161,bdada213-6d2d-40f0-be93-f800a5df8d95,d981e89c-f0f1-4f29-af6d-897a1d395773,play,2026-01-11 18:21:18.763594+00:00,975455.0,web-safari,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",podcast,2170,975.455,0.45
6162,bdada213-6d2d-40f0-be93-f800a5df8d95,0afcaf7d-9ffb-4a19-ab2f-2fe331d052f9,click,2026-01-11 18:03:18.763604+00:00,,web-chrome,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",podcast,2170,,
6163,bdada213-6d2d-40f0-be93-f800a5df8d95,81f2f4dd-e622-4836-85f7-e283773f2d83,play,2026-01-11 18:31:18.763612+00:00,1692349.0,web-safari,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",podcast,2170,1692.349,0.78
6164,bdada213-6d2d-40f0-be93-f800a5df8d95,2f554dd3-ecec-484c-9f38-498cba569ad6,finish,2026-01-11 18:03:18.763621+00:00,1292098.0,web-safari,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",podcast,2170,1292.098,0.6
6165,bdada213-6d2d-40f0-be93-f800a5df8d95,67bb5d28-c65d-4277-b92e-831e3bf6eab3,play,2026-01-11 18:06:18.763630+00:00,,web-chrome,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",podcast,2170,,
6166,bdada213-6d2d-40f0-be93-f800a5df8d95,1fadab9a-4230-4a86-a594-86f46ead549a,finish,2026-01-11 18:19:18.763639+00:00,487348.0,web-chrome,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",podcast,2170,487.348,0.22
6167,bdada213-6d2d-40f0-be93-f800a5df8d95,6a5cebc0-173f-4826-b4fd-df204bcd6284,pause,2026-01-11 18:00:18.763648+00:00,629985.0,android,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': False}",podcast,2170,629.985,0.29
6168,bdada213-6d2d-40f0-be93-f800a5df8d95,ce5b9d87-415f-4fb2-a04e-2305be23384a,click,2026-01-11 18:25:18.763657+00:00,,web-chrome,"{'country': 'SA', 'city': 'Riyadh', 'language': 'ar', 'user_type': 'registered', 'is_subscribed': True, 'trial_user': False, 'autoplay': False, 'is_background_play': True}",podcast,2170,,
